core_product,accessory_category,accessory_name,purchase_count,attach_rate
iPhone 16,Case,Gripp Rubon Case for Apple iPhone 14 Pro (6.1) with MagSafe - Black,8,2.714947482734631e-05
iPhone 16,Other,Tucano Gommo Sleeve Laptops upto 15.6   Macbooks upto 16 -Military Green,8,2.714947482734631e-05
iPhone 16,Case,Pulse Super crystal magsafe case for iPhone 15 Pro Max-Black,9,3.05431591807646e-05
iPhone 16,Other,Apple TV 4K Wi Fi with 64GB storage,8,2.714947482734631e-05
iPhone 16,Case,Gripp ICE FROST MagSafe Case for Apple iPhone 15 Max (6.7) with White Ring - Clear Frost,9,3.05431591807646e-05
iPhone 16,Case,PULSE Matt Magsafe Case for iPhone 16 Plus-Blue,13,4.411789659443775e-05
iPhone 16,Case,Pulse Newton Magsafe Case for iPhone 15-Black,8,2.714947482734631e-05
iPhone 16,Case,Pulse Armor Magsafe case for iPhone 15 Pro Black,9,3.05431591807646e-05
iPhone 16,Other,Beats Fit Pro True Wireless Earbuds Stone Purple,8,2.714947482734631e-05
iPhone 16,Watch Band,Gripp 41mm REVERSER watch strap - Wine Red/Red,8,2.714947482734631e-05
iPhone 16,Case,iPhone 16 Pro Max Silicone Case with MagSafe - Plum,8,2.714947482734631e-05
iPhone 16,Watch Band,Gripp 45/49mm SOLO watch strap - Orange,8,2.714947482734631e-05
iPhone 16,Watch Band,Gripp 45/49mm GLEN watch strap - Orange,8,2.714947482734631e-05
iPhone 16,Case,PanzerGlass ClearCase for Apple iPhone 2021 5.4  Bondi Blue AB,8,2.714947482734631e-05
iPhone 16,Other,PG MSC-ALUM-RADIAL OXBLOOD-OXT OXT,8,2.714947482734631e-05
iPhone 16,Other,Powerup Air Vent Car Mount - Black,8,2.714947482734631e-05
iPhone 16,Other,Ultrahuman Ring AIR  Space Silver  Size 5,8,2.714947482734631e-05
iPhone 16,Other,PW  MS-VLTHR-OXBLOOD-ALUM-OXBLOOD-OXT,8,2.714947482734631e-05
iPhone 16,Other,Tucano Gommo Backpack-Blue upto Macbook 16,8,2.714947482734631e-05
iPhone 16,Other,Marshall-Willen II - Cream,8,2.714947482734631e-05
iPhone 16,Case,Pulse HORNOR Case for iPhone 15 Pro-Blue,1,3.3936843534182887e-06
iPhone 16,Other,MVX43HN/A,1,3.3936843534182887e-06
iPhone 16,Case,Pulse Vegan Leather Case for iPhone 16 Plus-Blue,1,3.3936843534182887e-06
iPhone 16,Case,IPHONE 15 SI CASE WINTER BLUE-ZML,1,3.3936843534182887e-06
iPhone 16,Case,Tekne Super crystal magsafe case for iPhone 15-Black,1,3.3936843534182887e-06
iPhone 16,Other,Belkin GLASS SF APPLE TCP DEVICE 12 pro max TEMPERED GLASS AM 6.7,1,3.3936843534182887e-06
iPhone 16,Case,Gripp Dusk MagSafe Case for Apple iPhone 16 Pro  6.3  - Black,2,6.787368706836577e-06
iPhone 16,Case,iPhone 16 Plus Silicone Case with MagSafe - Plum,1,3.3936843534182887e-06
iPhone 16,Other,Vextron Halo Wireless - Yellow,2,6.787368706836577e-06
iPhone 16,Other,Tucano Smilza Slimbag Macbooks upto 16   Laptops upto 15.6 -Blue,3,1.0181053060254866e-05
iPhone 16,Other,Belkin PAD 10W NO-PSU WHITE,1,3.3936843534182887e-06
iPhone 16,Case,Pulse Tire magsafe case for iPhone 15 Pro Black,1,3.3936843534182887e-06
iPhone 16,Case,HYPHEN AIRE MagSafe Clear Case - iPhone 15 - 6.1 10ft Drop-Tested Case,2,6.787368706836577e-06
iPhone 16,Other,MARSHALL WOBURN III MS-WBRN3-BRN,1,3.3936843534182887e-06
iPhone 16,Other,PG MSC-CELESTIAL RESIN-VBLT VBLT,1,3.3936843534182887e-06
iPhone 16,Other,Belkin STAND 10W NO-PSU BLACK,1,3.3936843534182887e-06
iPhone 16,Case,Gripp Glacier Slim MagSafe Case for Apple iPhone 16 Pro  6.3  - Rose Gold,1,3.3936843534182887e-06
iPhone 16,Case,Pulse TPU TPE PC shockproof case for iPhone 15-Light Blue,1,3.3936843534182887e-06
iPhone 16,Keyboard,Magic Keyboard Touch ID With Num Keypad Black -  USB-C ,1,3.3936843534182887e-06
iPhone 16,Charger/Adapter,PowerupÂ World Travel AdapterÂ With 2 USB & 1 Type-C Port Wall Charger - Silver,1,3.3936843534182887e-06
iPhone 16,Case,IPHONE 15 CL CASE-ZML,1,3.3936843534182887e-06
iPhone 16,Case,Tekne Clear Magsafe Case for iPhone 15-Clear,1,3.3936843534182887e-06
iPhone 16,Case,Gripp Ultra Case for Apple iPad Air 11  2024  - Light Green,1,3.3936843534182887e-06
iPhone 16,Case,Panzer HardCase MagSafe Compatible iP 2022 6.7 Pro Max HardCase Clear + MagSafe,1,3.3936843534182887e-06
iPhone 16,Case,Gripp Matrix MagSafe Case for Apple iPhone 16 Pro  6.3  - Black,1,3.3936843534182887e-06
iPhone 16,Case,Tucano Satin iPad Case iPad 10th Gen  2022  10.9 -Silver,1,3.3936843534182887e-06
iPhone 16,Case,iPhone 16 Silicone Case with MagSafe - Stone Gray,3,1.0181053060254866e-05
iPhone 16,Other,Gripp MALLEABLE Premium Leather Laptop Sleeve for 14 - Green,2,6.787368706836577e-06
iPhone 16,Case,iPhone 16e Silicone Case   Fuchsia,1,3.3936843534182887e-06
iPhone 16,Case,Apple iPhone 13 Leather Case with MagSafe - Golden Brown,1,3.3936843534182887e-06
iPhone 16,Case,iPhone 16e Silicone Case   White,3,1.0181053060254866e-05
iPhone 16,Other,MARSHALL MAJOR IV BT HEADPHONES BLACK,1,3.3936843534182887e-06
iPhone 16,Case,PULSE Matt Magsafe Case for iPhone 16 Pro-Blue,1,3.3936843534182887e-06
iPhone 16,Other,Powerup MINI SPLITTER USB-C HUB 3IN1 (Type-C/HDMI/USB),1,3.3936843534182887e-06
iPhone 16,Other,Tucano Top Sleeve 13/14,1,3.3936843534182887e-06
iPhone 16,Other,42mm Black/Blue Nike Sport Loop,1,3.3936843534182887e-06
iPhone 16,Case,Gripp Elite case + Keyring Hook for Airpods Pro 2 - Blue,1,3.3936843534182887e-06
iPhone 16,Case,Panzer HardCase MagSafe Compatible iPhone 2022 6.1 Pro HardCase Clear + MagSafe,1,3.3936843534182887e-06
iPhone 16,Case,iPhone 14 Silicone Case with MagSafe - Midnight,1,3.3936843534182887e-06
iPhone 16,Case,Pulse CLEAR Case with Camera stand for iPhone 16 Pro-Dark Blue,1,3.3936843534182887e-06
iPhone 16,Other,PG MSC-AURA-CLR PRTTO,1,3.3936843534182887e-06
iPhone 16,Case,TEKNE Shockproof vegan leather case with stand function for iPad pro 13  M4 -Grey,1,3.3936843534182887e-06
iPhone 16,Charger/Adapter,ALOGIC USB-C Dock Wave - ALL-IN-ONE / USB-C Hub with Power Delivery  Power Bank & Wireless Charger,1,3.3936843534182887e-06
iPhone 16,Other,Tucano Smilza Slim bag 15 /16 -Yellow,1,3.3936843534182887e-06
iPhone 16,Other,MBP 14 M3 PRO SL/11C/14C GPU/18G/512GB,1,3.3936843534182887e-06
iPhone 16,Other,Tucano Gommo Sleeve-Black Ultrabooks   Macbooks 13,1,3.3936843534182887e-06
iPhone 16,Case,iPhone 14 Silicone Case with MagSafe - Sky,1,3.3936843534182887e-06
iPhone 16,Case,iPhone 14 Silicone Case with MagSafe - Chalk Pink,1,3.3936843534182887e-06
iPhone 16,Case,iPhone 16 Pro Max Silicone Case with MagSafe - Denim,1,3.3936843534182887e-06
iPhone 16,Case,Gripp Melon Case for Apple iPad Air 11  2024    Grey Black,1,3.3936843534182887e-06
iPhone 16,Case,Pulse THOR Leather case for iPhone 15-Blue,2,6.787368706836577e-06
iPhone 16,Case,TEKNE Silicone Airpod Case for Airpods Pro-Classic BLK,1,3.3936843534182887e-06
iPhone 16,Other,13-inch MacBook Air Apple M4 with 10core CPU and 8core GPU  16GB RAM 256GB - Sky Blue,1,3.3936843534182887e-06
iPhone 16,Case,Gripp Element Case for Apple iPad 10.9  10th Generation  2022 - Black,1,3.3936843534182887e-06
iPhone 16,Other,Tucano Gommo Slimbag-Black Macbooks upto 16,1,3.3936843534182887e-06
iPhone 16,Other,Ultrahuman Ring AIR  Aster Black  Size 9,1,3.3936843534182887e-06
iPhone 16,Case,iPhone 14 Pro Max Silicone Case with MagSafe - Sunglow,2,6.787368706836577e-06
iPhone 16,Other,Apple TV 4K 32GB,1,3.3936843534182887e-06
iPhone 16,Case,PULSE ARMOUR Case for iPhone 16 Pro Max-Black,1,3.3936843534182887e-06
iPhone 16,Other,15-inch MacBook Air Apple M4 with 10core CPU and 10core GPU  16GB RAM 256GB - Sky Blue,1,3.3936843534182887e-06
iPhone 16,Case,RIVACASE 8231 Black Laptop bag 15 6 / 6,1,3.3936843534182887e-06
iPhone 16,Case,Gripp NEO Case for Apple iPhone 14 Pro (6.1) - Smoke,1,3.3936843534182887e-06
iPhone 16,Other,Soundlink Flex Bt Spkr Stone Blu Ww - Bose,1,3.3936843534182887e-06
iPhone 16,Other,Marshall-Emberton III - cream,1,3.3936843534182887e-06
iPhone 16,Watch Band,TEKNE Classic Milanese Band-Starlight,1,3.3936843534182887e-06
iPhone 16,Case,Gripp Clear MagSafe Case for Apple iPhone 16 Plus  6.7  with White Ring - Clear,1,3.3936843534182887e-06
iPhone 16,Case,Apple Watch Series 10 GPS   Cellular 46mm Rose Gold Aluminium Case with Light Blush Sport Band - M/L,1,3.3936843534182887e-06
iPhone 16,Case,iPhone 14 Leather Case with MagSafe - Forest Green,2,6.787368706836577e-06
iPhone 16,Case,Apple Watch Series 10 GPS 42mm Jet Black Aluminium Case with Black Sport Band - M/L,1,3.3936843534182887e-06
iPhone 16,Case,IPHONE 15 FINEWOVEN CASE MULBRY,1,3.3936843534182887e-06
iPhone 16,Case,Gripp Bolt Case for Apple iPhone 14 (6.1) with MagSafe - Black,1,3.3936843534182887e-06
iPhone 16,Case,Apple Watch SE GPS 44mm Silver Aluminium Case with Denim Sport Band - S/M,1,3.3936843534182887e-06
iPhone 16,Other,13-inch MBA M2 chip 8-core CPU and 10-core GPU/512GB - Starlight,1,3.3936843534182887e-06
iPhone 16,Other,Tucano Gommo Slimbag-Black Macbooks 13   14,1,3.3936843534182887e-06
iPhone 16,Other,Powerbeats3 Wireless Earphones Black Red,1,3.3936843534182887e-06
iPhone 16,Case,Gripp Airpods Pro 2 Case + Strap + Keyring Hook - Black,2,6.787368706836577e-06
iPhone 16,Other,Belkin 10W Wireless Charging Pad,1,3.3936843534182887e-06
iPhone 16,Watch Band,Pulse magnetic silicon Apple watch band  BLUE DARK BLUE ,1,3.3936843534182887e-06
iPhone 16,Case,Beats iPhone 16 Case with MagSafe - Sunset Purple,1,3.3936843534182887e-06
iPhone 16,Case,Apple Watch SE GPS 44mm Midnight Aluminium Case with Midnight Sport Band - S/M,2,6.787368706836577e-06
iPhone 16,Case,iPhone 14 Silicone Case with MagSafe - Sunglow,1,3.3936843534182887e-06
iPhone 16,Charger/Adapter,USB-C to Apple Pencil Adapter,1,3.3936843534182887e-06
iPhone 16,Other,PG MSC-CLEAR-CLR CLR,1,3.3936843534182887e-06
iPhone 16,Other,13-inch MacBook Air Apple M4 with 10core CPU and 10core GPU  16GB RAM 512GB - Midnight,6,2.036210612050973e-05
iPhone 16,Apple Pencil,Apple Pencil  1st Generation ,1,3.3936843534182887e-06
iPhone 16,Case,Pulse Tire magsafe case for iPhone 15 Black,1,3.3936843534182887e-06
iPhone 16,Other,PMNT2-FLEX-FRENCH NAVY,2,6.787368706836577e-06
iPhone 16,Case,Gripp STELLAR MagSafe Case for Apple iPhone 16 Plus  6.7  - Green Matte,1,3.3936843534182887e-06
iPhone 16,Case,Apple Watch Ultra 2 GPS   Cellular 49mm Natural Titanium Case with Navy Ocean Band,2,6.787368706836577e-06
iPhone 16,Watch Band,Gripp 45/49mm BRUT watch strap - Grey/Black,1,3.3936843534182887e-06
iPhone 16,Other,HomePod mini - Space Grey,1,3.3936843534182887e-06
iPhone 16,Case,Pulse SILICON Case for iPhone 16 Pro-Storm Blue,1,3.3936843534182887e-06
iPhone 16,Case,Pulse CLEAR Case with Camera stand for iPhone 16 Pro-Grey,2,6.787368706836577e-06
iPhone 16,Case,Gripp Clear MagSafe Case for Apple iPhone 14 Max (6.7) with White Ring - Clear,1,3.3936843534182887e-06
iPhone 16,Case,PULSE ARMOUR Case for iPhone 16 Pro Max-Dark Blue,2,6.787368706836577e-06
iPhone 16,Case,Apple Watch Series 10 GPS   Cellular 42mm Rose Gold Aluminium Case with Light Blush Sport Band - S/M,1,3.3936843534182887e-06
iPhone 16,Charger/Adapter,13-inch MBA M3/8C-10C/16GB/512GB/70w Adapter - Starlight,2,6.787368706836577e-06
iPhone 16,Case,Pulse LIQUID silicon case for iPhone 15 Pro-Black,1,3.3936843534182887e-06
iPhone 16,Case,PULSE Aluminium Rugged Magsafe Case for iPhone 16 Pro-Matt Black,1,3.3936843534182887e-06
iPhone 16,Case,Gripp Clear MagSafe Case for Apple iPhone 15 Max  6.7  with White Ring - Clear,1,3.3936843534182887e-06
iPhone 16,Other,PG MSC-WRNR-ENML-DEATHLY HALLOWS-TBK TBK,1,3.3936843534182887e-06
iPhone 16,Other,45mm Light Pink Sport Loop  B610 ,1,3.3936843534182887e-06
iPhone 16,Other,45mm Midnight Sport Loop - Extra Large,1,3.3936843534182887e-06
iPhone 16,Other,Beats Fit Pro True Wireless Earbuds - Tidal Blue,1,3.3936843534182887e-06
iPhone 16,Case,Gripp Ultra Case for Apple iPad Pro 11  2024  - Grey,1,3.3936843534182887e-06
iPhone 16,Case,Gripp Matrix MagSafe Case for Apple iPhone 16 Plus  6.7  - Black,1,3.3936843534182887e-06
iPhone 16,Case,Gripp Alpine Case for Apple iPhone 15(6.1) - Black,1,3.3936843534182887e-06
iPhone 16,Case,Pulse CLEAR Case with Camera stand for iPhone 16 Plus-White,1,3.3936843534182887e-06
iPhone 16,Mouse/Trackpad,Apple Magic Mouse 2 - Silver,1,3.3936843534182887e-06
iPhone 16,Case,Panzer ClearCase for NEW iPhone 5.4 - ClearCase,1,3.3936843534182887e-06
iPhone 16,Case,Panzer New iPhone 12 5.4 Case Friendly  Black - Edge-to-Edge Clear,1,3.3936843534182887e-06
iPhone 16,Case,PULSE ARMOUR Case for iPhone 16 Plus-Matt Clear,2,6.787368706836577e-06
iPhone 16,Case,Gripp Ultra Case for Apple iPad Pro 13  2024  - Grey,3,1.0181053060254866e-05
iPhone 15 Plus,Charger/Adapter,PULSE PD20W wall charger - white,952,0.0032307875044542108
iPhone 15 Plus,Charger/Adapter,20W USB-C Power Adapter,2284,0.007751175063207371
iPhone 15 Plus,Other,TEKNE Spotfree Cleaning Spray,62,0.0002104084299119339
iPhone 15 Plus,Charger/Adapter,Pulse 40W Dual Port  PD GaN charger,75,0.0002545263265063716
iPhone 15 Plus,Charger/Adapter,PULSE Mag-Lead   3in1 Wireless charger-White,17,5.7692634008110906e-05
iPhone 15 Plus,Charger/Adapter,PULSE 30W Single port Adapter,218,0.0007398231890451869
iPhone 15 Plus,Other,EarPods  USB-C ,275,0.0009332631971900293
iPhone 15 Plus,Case,Gripp ICE FROST MagSafe Case for Apple iPhone 15 Max (6.7) with White Ring - Clear Frost,134,0.0004547537033580507
iPhone 15 Plus,Case,Gripp Clear MagSafe Case for Apple iPhone 15 Max  6.7  with White Ring - Clear,419,0.001421953744082263
iPhone 15 Plus,Case,Gripp CLARION MAGSAFE Case for Apple iPhone 15 Max  6.7    Black,58,0.00019683369249826074
iPhone 15 Plus,Other,PULSE 5000 mah Magsafe power bank - Black,42,0.0001425347428435681
iPhone 15 Plus,Case,Gripp Bolt MagSafe Case for Apple iPhone 15 Max (6.7) - Black,101,0.00034276211969524713
iPhone 15 Plus,Case,Gripp Bolt Case for Apple iPhone 15 Max (6.7) - Black,168,0.0005701389713742724
iPhone 15 Plus,Charger/Adapter,30W USB-C Power Adapter,88,0.0002986442231008094
iPhone 15 Plus,Case,Gripp CLARION Case for Apple iPhone 15 Max (6.7) - Black,68,0.00023077053603244363
iPhone 15 Plus,Case,Gripp Clear MagSafe Case for Apple iPhone 14 Max (6.7) with White Ring - Clear,4,1.3574737413673155e-05
iPhone 15 Plus,Other,Apple EarPods with Lightning Connector,154,0.0005226273904264165
iPhone 15 Plus,Other,13-inch MBA M2 chip 8-core CPU and 8-core GPU/256GB - Midnight,4,1.3574737413673155e-05
iPhone 15 Plus,Case,Gripp NEO Case for Apple iPhone 15 Max (6.7) - Smoke,57,0.00019344000814484246
iPhone 15 Plus,Charger/Adapter,Pulse PD35W wall charger  indian pin,357,0.001211545314170329
iPhone 15 Plus,Cable,Pulse 22.5W Fast Charging Power Bank with Cable,218,0.0007398231890451869
iPhone 15 Plus,Case,Gripp Clear Case for Apple iPhone 15 Max (6.7) - Clear,200,0.0006787368706836578
iPhone 15 Plus,Case,Gripp NEO MagSafe Case for Apple iPhone 15 Max (6.7) - Smoke,93,0.00031561264486790083
iPhone 15 Plus,Charger/Adapter,60W DUAL USB-C FAST CARCHARGER Black,30,0.00010181053060254866
iPhone 15 Plus,Cable,TRANSPARENT HOUSING C TO C PD 100W DIGIT CABLE WITHWHITEÂ ,47,0.00015950316461065957
iPhone 15 Plus,Other,Tucano Sandy Sleeve 13/14,3,1.0181053060254866e-05
iPhone 15 Plus,Case,Gripp HERITAGE XTREME Magsafe Case for Apple iPhone 15 Max- Black,50,0.00016968421767091444
iPhone 15 Plus,Charger/Adapter,PULSE 3 IN 1 Magsafe charger - White,111,0.00037669896322943005
iPhone 15 Plus,Case,Gripp Clear MagSafe Case for Apple iPhone 15 Pro Max (6.7) with White Ring - Clear,1,3.3936843534182887e-06
iPhone 15 Plus,Other,Tucano Off Road Sleeve 13/14,1,3.3936843534182887e-06
iPhone 15 Plus,Case,PanzerGlass iPhone 2023 6.7 - HardCase MagSafe with D3OÂ®,2,6.787368706836577e-06
iPhone 15 Plus,Case,PanzerGlass iPhone 2023 6.7 Pro Max - HardCase MagSafe with D3OÂ®,1,3.3936843534182887e-06
iPhone 15 Plus,Case,Gripp Vintage Magsafe Case for Apple iPhone 15 Max (6.7) - Black,42,0.0001425347428435681
iPhone 15 Plus,Case,HYPHEN AIRE Clear Soft Case - iPhone 15 Plus - 6.7,3,1.0181053060254866e-05
iPhone 15 Plus,Case,Gripp Slim Fit Magsafe Case for Apple  iPhone 15 Max  6.7  - Transparent,20,6.787368706836578e-05
iPhone 15 Plus,Case,Apple Watch Series 9 GPS 45mm Midnight Aluminium Case with Midnight Sport Band - M/L,14,4.751158094785604e-05
iPhone 15 Plus,Watch Band,Pulse magnetic silicon Apple watch band  BLACK RED ,6,2.036210612050973e-05
iPhone 15 Plus,Case,Gripp Glacier Slim MagSafe Case for Apple iPhone 16  6.1  - Natural Titanium,1,3.3936843534182887e-06
iPhone 15 Plus,Other,PanzerGlass SPRAY Twice A Day Antibacterial screen cleaner 100 ml,23,7.805474012862063e-05
iPhone 15 Plus,Other,PanzerGlass SPRAY Twice A Day Antibacterial screen cleaner 30 ml,19,6.448000271494748e-05
iPhone 15 Plus,Charger/Adapter,PULSE 65W dual USBC GAN PD adapter - White,72,0.0002443452734461168
iPhone 15 Plus,Case,Gripp Slim Fit Magsafe Case for Apple  iPhone 15 Max  6.7  - Blue,14,4.751158094785604e-05
iPhone 15 Plus,Case,Gripp Rubon Magsafe Case for Apple iPhone 15 Max (6.7) - Black,77,0.00026131369521320823
iPhone 15 Plus,Case,Gripp ICE frost MagSafe Case for Apple iPhone 15 Pro Max (6.7) with White Ring - Clear Frost,1,3.3936843534182887e-06
iPhone 15 Plus,Other,PULSE ultra slim 5000mAh Magnetic power bank,47,0.00015950316461065957
iPhone 15 Plus,Case,Gripp Defender Magsafe Case for Apple iPhone 15 Max (6.7) - Black,3,1.0181053060254866e-05
iPhone 15 Plus,Case,AT Minimal Magsafe Case For iPhone 15 Plus-81061-Clear,16,5.429894965469262e-05
iPhone 15 Plus,Case,Pulse LIQUID silicon case for iPhone 15-Storm Blue,9,3.05431591807646e-05
iPhone 15 Plus,Case,Pulse THOR Leather case for iPhone 15-Blue,3,1.0181053060254866e-05
iPhone 15 Plus,Case,Pulse Armor Magsafe case for iPhone 15 Pro Black,6,2.036210612050973e-05
iPhone 15 Plus,Apple Pencil,Apple Pencil (2nd Generation),4,1.3574737413673155e-05
iPhone 15 Plus,Case,Gripp Defender Case for Apple iPhone 15 Max (6.7) - Black,11,3.7330527887601175e-05
iPhone 15 Plus,Other,BELKIN 4-OUTLET SURGE PROT 1.5M CORD GREY,8,2.714947482734631e-05
iPhone 15 Plus,Charger/Adapter,USB-C to 3.5 mm Headphone Jack Adapter,25,8.484210883545722e-05
iPhone 15 Plus,Other,TEKNE Gadget Organiser- Olive Green,4,1.3574737413673155e-05
iPhone 15 Plus,Case,Gripp Combat Magsafe Case for Apple iPhone 15 Max (6.7) - Clear,5,1.6968421767091444e-05
iPhone 15 Plus,Case,RIVACASE 8221 black Laptop bag 13 3 / 6,9,3.05431591807646e-05
iPhone 15 Plus,Other,Pulse Magnetic privacy filter for MacBook Air 13.6inch M2 M3  2022- 2024 ,6,2.036210612050973e-05
iPhone 15 Plus,Other,7 IN 1 MULTI PORT HUB(HUB)(COLOR SILVER),10,3.393684353418289e-05
iPhone 15 Plus,Case,IPHONE 15 PLUS CL CASE-ZML,7,2.375579047392802e-05
iPhone 15 Plus,Other,USB-C TO USB-C ZINC-ALLOY HOUSING PD 100W,51,0.00017307790202433272
iPhone 15 Plus,Case,AT Minimal Magsafe Case For iPhone 15 Pro Max-81085-Clear,1,3.3936843534182887e-06
iPhone 15 Plus,Case,Pulse Newton Magsafe Case for iPhone 15-Black,8,2.714947482734631e-05
iPhone 15 Plus,Case,iPhone 14 Plus Silicone Case with MagSafe - Chalk Pink,5,1.6968421767091444e-05
iPhone 15 Plus,Case,Gripp HERITAGE XTREME Magsafe Case for Apple iPhone 15 Pro Max- Black,1,3.3936843534182887e-06
iPhone 15 Plus,Case,Gripp Ultra Case for Apple iPad Air 13  2024    Black,3,1.0181053060254866e-05
iPhone 15 Plus,Apple Pencil,Apple Pencil Tips - 4 pack,7,2.375579047392802e-05
iPhone 15 Plus,Case,Gripp Slim Fit Magsafe Case for Apple  iPhone 15 Max  6.7  - Black,8,2.714947482734631e-05
iPhone 15 Plus,Cable,Powerup 4IN1 1.5m Cable - Black,6,2.036210612050973e-05
iPhone 15 Plus,Other,MBP 14 M3 PRO SB/11C/14C GPU/18G/512GB,5,1.6968421767091444e-05
iPhone 15 Plus,Case,Tucano UP Plus case for iPad Air 11  2024    Air 10.9  2020 -Dark Grey,1,3.3936843534182887e-06
iPhone 15 Plus,Other,13-inch MBA M2 8-core CPU and 8-core GPU  256GB - Space Grey,5,1.6968421767091444e-05
iPhone 15 Plus,Other,Tucano Top Sleeve 13/14,1,3.3936843534182887e-06
iPhone 15 Plus,Case,IPHONE 15 PLUS FINEWOVEN CASE BLACK-ZML,5,1.6968421767091444e-05
iPhone 15 Plus,Charger/Adapter,MagSafe Charger,11,3.7330527887601175e-05
iPhone 15 Plus,Case,Gripp Elite case + Keyring Hook for Airpods Pro 2 - Blue,1,3.3936843534182887e-06
iPhone 15 Plus,Cable,Pulse 1.2m  Sillicone lighting cable,21,7.126737142178406e-05
iPhone 15 Plus,Case,Pulse Super crystal magsafe case for iPhone 15-Clear,3,1.0181053060254866e-05
iPhone 15 Plus,Other,PULSE 10000mah Magsafe power bank - White,4,1.3574737413673155e-05
iPhone 15 Plus,Case,IPHONE 15 PLUS SI CASE BLACK-ZML,6,2.036210612050973e-05
iPhone 15 Plus,Case,Gripp Combat Case for Apple iPhone 15 (6.1) - Smoke,2,6.787368706836577e-06
iPhone 15 Plus,Case,IPHONE 15 PLUS SI CASE CYPRESS-ZML,4,1.3574737413673155e-05
iPhone 15 Plus,Case,Pulse FROSTED Case for iPhone 15-Black,3,1.0181053060254866e-05
iPhone 15 Plus,Apple Pencil,APPLE PENCIL  USB-C ,20,6.787368706836578e-05
iPhone 15 Plus,Other,Pulse 30W 10 000mAH Powerbank with TFT Display,10,3.393684353418289e-05
iPhone 15 Plus,Other,Apple TV 4K WiFi   Ethernet with 128GB storage,13,4.411789659443775e-05
iPhone 15 Plus,Watch Band,Gripp 45/49mm GLEN watch strap - Black,1,3.3936843534182887e-06
iPhone 15 Plus,Other,Valenta Card Wallet Stand MagSafe Black,2,6.787368706836577e-06
iPhone 15 Plus,Case,Gripp Combat Case for Apple iPhone 15 Max (6.7) - Smoke,8,2.714947482734631e-05
